key	text	tooltip
building_culture_gov_type_variants_name_governors_palacemiddle_eastgov_absolute_monarchy	Pasha's Palace	false
building_culture_gov_type_variants_name_governors_palacemiddle_eastgov_constitutional_monarchy	Pasha's Council	false
building_culture_gov_type_variants_name_governors_palacemiddle_eastgov_republic	State Capitol	false
building_culture_gov_type_variants_name_imperial_palaceeuropeangov_absolute_monarchy	Imperial Palace	false
building_culture_gov_type_variants_name_imperial_palaceeuropeangov_constitutional_monarchy	Great Parliament	false
building_culture_gov_type_variants_name_imperial_palaceeuropeangov_republic	Presidential Palace	false
building_culture_gov_type_variants_name_imperial_palaceindiangov_absolute_monarchy	Maharaja's Palace	false
building_culture_gov_type_variants_name_imperial_palaceindiangov_constitutional_monarchy	Parliament of the Castes	false
building_culture_gov_type_variants_name_imperial_palaceindiangov_republic	Presidential Palace	false
building_culture_gov_type_variants_name_imperial_palacemiddle_eastgov_absolute_monarchy	High Porte	false
building_culture_gov_type_variants_name_imperial_palacemiddle_eastgov_constitutional_monarchy	Parliament	false
building_culture_gov_type_variants_name_imperial_palacemiddle_eastgov_republic	Presidential Palace	false
building_culture_gov_type_variants_name_minor_governors_mansioneuropeangov_absolute_monarchy	Governor's Mansion	false
building_culture_gov_type_variants_name_minor_governors_mansioneuropeangov_constitutional_monarchy	Government Council	false
building_culture_gov_type_variants_name_minor_governors_mansioneuropeangov_republic	State House	false
building_culture_gov_type_variants_name_minor_governors_mansionindiangov_absolute_monarchy	Thakur's Mansion	false
building_culture_gov_type_variants_name_minor_governors_mansionindiangov_constitutional_monarchy	Thakur's Council	false
building_culture_gov_type_variants_name_minor_governors_mansionindiangov_republic	State House	false
building_culture_gov_type_variants_name_minor_governors_mansionmiddle_eastgov_absolute_monarchy	Bey's Mansion	false
building_culture_gov_type_variants_name_minor_governors_mansionmiddle_eastgov_constitutional_monarchy	Bey's Council	false
building_culture_gov_type_variants_name_minor_governors_mansionmiddle_eastgov_republic	State House	false
building_culture_gov_type_variants_name_minor_governors_palaceeuropeangov_absolute_monarchy	Governor's Palace	false
building_culture_gov_type_variants_name_minor_governors_palaceeuropeangov_constitutional_monarchy	Government Chambers	false
building_culture_gov_type_variants_name_minor_governors_palaceeuropeangov_republic	State Capitol	false
building_culture_gov_type_variants_name_minor_governors_palaceindiangov_absolute_monarchy	Subadar's Palace	false
building_culture_gov_type_variants_name_minor_governors_palaceindiangov_constitutional_monarchy	Subadar's Council	false
building_culture_gov_type_variants_name_minor_governors_palaceindiangov_republic	State Capitol	false
building_culture_gov_type_variants_name_minor_governors_palacemiddle_eastgov_absolute_monarchy	Pasha's Palace	false
building_culture_gov_type_variants_name_minor_governors_palacemiddle_eastgov_constitutional_monarchy	Pasha's Council	false
building_culture_gov_type_variants_name_minor_governors_palacemiddle_eastgov_republic	State Capitol	false
building_culture_gov_type_variants_name_minor_royal_palaceeuropeangov_absolute_monarchy	Royal Palace	false
building_culture_gov_type_variants_name_minor_royal_palaceeuropeangov_constitutional_monarchy	Parliament Chamber	false
building_culture_gov_type_variants_name_minor_royal_palaceeuropeangov_republic	House of Representatives	false
building_culture_gov_type_variants_name_minor_royal_palaceindiangov_absolute_monarchy	Raja's Palace	false
building_culture_gov_type_variants_name_minor_royal_palaceindiangov_constitutional_monarchy	Assembly of Taluqdars	false
building_culture_gov_type_variants_name_minor_royal_palaceindiangov_republic	Caste's Assembly	false
building_culture_gov_type_variants_name_minor_royal_palacemiddle_eastgov_absolute_monarchy	Sublime Porte	false
building_culture_gov_type_variants_name_minor_royal_palacemiddle_eastgov_constitutional_monarchy	House of Khedives	false
building_culture_gov_type_variants_name_minor_royal_palacemiddle_eastgov_republic	House of Representatives	false
building_culture_gov_type_variants_name_royal_academyeuropeangov_absolute_monarchy	Royal Academy	false
building_culture_gov_type_variants_name_royal_academyeuropeangov_constitutional_monarchy	Royal Academy	false
building_culture_gov_type_variants_name_royal_academyeuropeangov_republic	National Academy	false
building_culture_gov_type_variants_name_royal_academyindiangov_absolute_monarchy	Raja's Academy	false
building_culture_gov_type_variants_name_royal_academyindiangov_constitutional_monarchy	Raja's Academy	false
building_culture_gov_type_variants_name_royal_academyindiangov_republic	Indian Academy	false
building_culture_gov_type_variants_name_royal_academymiddle_eastgov_absolute_monarchy	Sultan's Academy	false
building_culture_gov_type_variants_name_royal_academymiddle_eastgov_constitutional_monarchy	Sultan's Academy	false
building_culture_gov_type_variants_name_royal_academymiddle_eastgov_republic	National Academy	false
building_culture_gov_type_variants_name_royal_observatoryeuropeangov_absolute_monarchy	Royal Observatory	false
building_culture_gov_type_variants_name_royal_observatoryeuropeangov_constitutional_monarchy	Royal Observatory	false
building_culture_gov_type_variants_name_royal_observatoryeuropeangov_republic	National Observatory	false
building_culture_gov_type_variants_name_royal_observatoryindiangov_absolute_monarchy	Raja's Observatory	false
building_culture_gov_type_variants_name_royal_observatoryindiangov_constitutional_monarchy	Raja's Observatory	false
building_culture_gov_type_variants_name_royal_observatoryindiangov_republic	Indian Observatory	false
building_culture_gov_type_variants_name_royal_observatorymiddle_eastgov_absolute_monarchy	Sultan's Observatory	false
building_culture_gov_type_variants_name_royal_observatorymiddle_eastgov_constitutional_monarchy	Sultan's Observatory	false
building_culture_gov_type_variants_name_royal_observatorymiddle_eastgov_republic	National Observatory	false
building_culture_gov_type_variants_name_royal_palaceeuropeangov_absolute_monarchy	Royal Palace	false
building_culture_gov_type_variants_name_royal_palaceeuropeangov_constitutional_monarchy	Parliament Chamber	false
building_culture_gov_type_variants_name_royal_palaceeuropeangov_republic	House of Representatives	false
building_culture_gov_type_variants_name_royal_palaceindiangov_absolute_monarchy	Raja's Palace	false
